ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-06-12,18219.096057748837,9339.31459148791,33698.33472935958,18219.096057748837,18219.096057748837,3353.760548955518,3353.760548955518,3353.760548955518,3353.760548955518,3353.760548955518,3353.760548955518,0.0,0.0,0.0,21572.856606704354
2017-06-13,18291.328219565446,8970.43312686896,33865.90595190668,18291.328219565446,18291.328219565446,3102.3150428791528,3102.3150428791528,3102.3150428791528,3102.3150428791528,3102.3150428791528,3102.3150428791528,0.0,0.0,0.0,21393.6432624446
2017-06-14,18363.56038138205,8568.28231241644,33262.78845732394,18363.56038138205,18363.56038138205,2283.062559809614,2283.062559809614,2283.062559809614,2283.062559809614,2283.062559809614,2283.062559809614,0.0,0.0,0.0,20646.622941191665
2017-06-15,18435.792543198655,6888.872617144594,31967.509345753686,18435.792543198655,18435.792543198655,1050.8299683942384,1050.8299683942384,1050.8299683942384,1050.8299683942384,1050.8299683942384,1050.8299683942384,0.0,0.0,0.0,19486.622511592894
2017-06-16,18508.02470501526,6271.35767230288,31672.167598043976,18508.02470501526,18508.02470501526,334.50203127957496,334.50203127957496,334.50203127957496,334.50203127957496,334.50203127957496,334.50203127957496,0.0,0.0,0.0,18842.526736294836
2017-06-17,18580.256866831867,1211.1439160454304,25693.057168513846,18580.256866831867,18580.256866831867,-5651.24545895539,-5651.24545895539,-5651.24545895539,-5651.24545895539,-5651.24545895539,-5651.24545895539,0.0,0.0,0.0,12929.011407876478
2017-06-18,18652.489028648477,2169.354097799344,27344.762662931127,18652.489028648477,18652.489028648477,-4473.2246923615685,-4473.2246923615685,-4473.2246923615685,-4473.2246923615685,-4473.2246923615685,-4473.2246923615685,0.0,0.0,0.0,14179.26433628691
2017-06-19,18724.72119046508,9884.655339722336,35440.73492496401,18724.72119046508,18724.72119046508,3353.760548960481,3353.760548960481,3353.760548960481,3353.760548960481,3353.760548960481,3353.760548960481,0.0,0.0,0.0,22078.48173942556
2017-06-20,18797.072864121594,8718.904712027332,34122.690201023055,18797.072864121594,18797.072864121594,3102.3150428794775,3102.3150428794775,3102.3150428794775,3102.3150428794775,3102.3150428794775,3102.3150428794775,0.0,0.0,0.0,21899.38790700107
2017-06-21,18869.424537778104,8362.953364407098,33396.28480310083,18869.424537778104,18869.424537778104,2283.0625598116517,2283.0625598116517,2283.0625598116517,2283.0625598116517,2283.0625598116517,2283.0625598116517,0.0,0.0,0.0,21152.487097589757
2017-06-22,18941.776211434615,7555.378779640847,32489.413507508405,18941.776211434615,18941.776211434615,1050.829968390763,1050.829968390763,1050.829968390763,1050.829968390763,1050.829968390763,1050.829968390763,0.0,0.0,0.0,19992.60617982538
2017-06-23,19014.12788509113,6509.124981552239,32600.532542976747,19014.12788509113,19014.12788509113,334.5020312746891,334.5020312746891,334.5020312746891,334.5020312746891,334.5020312746891,334.5020312746891,0.0,0.0,0.0,19348.62991636582
2017-06-24,19086.479558747636,1390.4069011381239,26280.315677450024,19086.479558747636,19086.479558747636,-5651.245458962955,-5651.245458962955,-5651.245458962955,-5651.245458962955,-5651.245458962955,-5651.245458962955,0.0,0.0,0.0,13435.23409978468
2017-06-25,19158.83123240415,2076.8090869889315,27290.41932326989,19158.83123240415,19158.83123240415,-4473.224692352405,-4473.224692352405,-4473.224692352405,-4473.224692352405,-4473.224692352405,-4473.224692352405,0.0,0.0,0.0,14685.606540051745
2017-06-26,19231.18290606066,9992.298347601138,35353.43711393823,19231.18290606066,19231.18290606066,3353.760548965444,3353.760548965444,3353.760548965444,3353.760548965444,3353.760548965444,3353.760548965444,0.0,0.0,0.0,22584.943455026107
2017-06-27,19303.534579717172,9495.704010125295,35376.76630089299,19303.534579717172,19303.534579717172,3102.3150428841773,3102.3150428841773,3102.3150428841773,3102.3150428841773,3102.3150428841773,3102.3150428841773,0.0,0.0,0.0,22405.84962260135
2017-06-28,19375.886253373683,8921.067504887773,34496.073886904975,19375.886253373683,19375.886253373683,2283.0625598106326,2283.0625598106326,2283.0625598106326,2283.0625598106326,2283.0625598106326,2283.0625598106326,0.0,0.0,0.0,21658.948813184317
2017-06-29,19448.237927030194,8519.43849702732,33365.89664886569,19448.237927030194,19448.237927030194,1050.829968395416,1050.829968395416,1050.829968395416,1050.829968395416,1050.829968395416,1050.829968395416,0.0,0.0,0.0,20499.06789542561
2017-06-30,19520.589600686708,7692.269910551885,32791.48188012238,19520.589600686708,19520.589600686708,334.5020312698046,334.5020312698046,334.5020312698046,334.5020312698046,334.5020312698046,334.5020312698046,0.0,0.0,0.0,19855.09163195651
2017-07-01,19592.94127434322,25.328776195532246,25919.246981268498,19592.94127434322,19592.94127434322,-5651.245458957683,-5651.245458957683,-5651.245458957683,-5651.245458957683,-5651.245458957683,-5651.245458957683,0.0,0.0,0.0,13941.695815385536
2017-07-02,19665.292947999733,2991.0529032100185,28512.895078617905,19665.292947999733,19665.292947999733,-4473.224692355457,-4473.224692355457,-4473.224692355457,-4473.224692355457,-4473.224692355457,-4473.224692355457,0.0,0.0,0.0,15192.068255644277
2017-07-03,19737.644621656244,10638.618773661668,35231.11578080758,19737.644621656244,19737.644621656244,3353.76054895502,3353.76054895502,3353.76054895502,3353.76054895502,3353.76054895502,3353.76054895502,0.0,0.0,0.0,23091.405170611262
2017-07-04,19809.99629531275,10416.990926268547,36132.35198570768,19809.99629531275,19809.99629531275,3102.3150428819627,3102.3150428819627,3102.3150428819627,3102.3150428819627,3102.3150428819627,3102.3150428819627,0.0,0.0,0.0,22912.31133819471
2017-07-05,19882.347968969265,9166.792386111292,35144.32621736652,19882.347968969265,19882.347968969265,2283.062559810282,2283.062559810282,2283.062559810282,2283.062559810282,2283.062559810282,2283.062559810282,0.0,0.0,0.0,22165.410528779546
2017-07-06,19954.69964262578,7897.734513008734,33201.84896213996,19954.69964262578,19954.69964262578,1050.8299683932826,1050.8299683932826,1050.8299683932826,1050.8299683932826,1050.8299683932826,1050.8299683932826,0.0,0.0,0.0,21005.52961101906
2017-07-07,20027.051316282286,8235.180370954948,32374.210983440204,20027.051316282286,20027.051316282286,334.50203127955166,334.50203127955166,334.50203127955166,334.50203127955166,334.50203127955166,334.50203127955166,0.0,0.0,0.0,20361.55334756184
2017-07-08,20099.402989938797,1331.366595491702,27287.314513546386,20099.402989938797,20099.402989938797,-5651.2454589580675,-5651.2454589580675,-5651.2454589580675,-5651.2454589580675,-5651.2454589580675,-5651.2454589580675,0.0,0.0,0.0,14448.15753098073
2017-07-09,20171.75466359531,2882.836966322542,28049.643284183567,20171.75466359531,20171.75466359531,-4473.2246923524135,-4473.2246923524135,-4473.2246923524135,-4473.2246923524135,-4473.2246923524135,-4473.2246923524135,0.0,0.0,0.0,15698.529971242897
2017-07-10,20244.431178789673,11041.084649550943,36401.03647622666,20244.431178789673,20244.431178789673,3353.760548964594,3353.760548964594,3353.760548964594,3353.760548964594,3353.760548964594,3353.760548964594,0.0,0.0,0.0,23598.191727754267
2017-07-11,20317.10769398404,12055.469526997967,35925.211120556254,20317.10769398404,20317.10769398404,3102.3150428797485,3102.3150428797485,3102.3150428797485,3102.3150428797485,3102.3150428797485,3102.3150428797485,0.0,0.0,0.0,23419.422736863788
2017-07-12,20389.7842091784,10346.47426020678,34457.3899792622,20389.7842091784,20389.7842091784,2283.062559808592,2283.062559808592,2283.062559808592,2283.062559808592,2283.062559808592,2283.062559808592,0.0,0.0,0.0,22672.846768986994
2017-07-13,20462.460724372766,10077.494306319886,33586.55905637104,20462.460724372766,20462.460724372766,1050.8299683898067,1050.8299683898067,1050.8299683898067,1050.8299683898067,1050.8299683898067,1050.8299683898067,0.0,0.0,0.0,21513.290692762574
2017-07-14,20535.13723956713,8437.034928316876,33430.179234440715,20535.13723956713,20535.13723956713,334.50203128011196,334.50203128011196,334.50203128011196,334.50203128011196,334.50203128011196,334.50203128011196,0.0,0.0,0.0,20869.639270847245
2017-07-15,20607.813754761493,1874.4495134385172,27429.657684937534,20607.813754761493,20607.813754761493,-5651.245458959214,-5651.245458959214,-5651.245458959214,-5651.245458959214,-5651.245458959214,-5651.245458959214,0.0,0.0,0.0,14956.568295802279
2017-07-16,20680.490269955855,3342.8273195908146,29286.015290619373,20680.490269955855,20680.490269955855,-4473.22469234325,-4473.22469234325,-4473.22469234325,-4473.22469234325,-4473.22469234325,-4473.22469234325,0.0,0.0,0.0,16207.265577612605
2017-07-17,20753.16678515022,11741.840657866995,37519.50751319383,20753.16678515022,20753.16678515022,3353.7605489541697,3353.7605489541697,3353.7605489541697,3353.7605489541697,3353.7605489541697,3353.7605489541697,0.0,0.0,0.0,24106.92733410439
2017-07-18,20825.843300344586,11342.94648457173,35723.437010212714,20825.843300344586,20825.843300344586,3102.315042882261,3102.315042882261,3102.315042882261,3102.315042882261,3102.315042882261,3102.315042882261,0.0,0.0,0.0,23928.158343226845
2017-07-19,20898.519815538948,10370.857887872384,36218.80471930644,20898.519815538948,20898.519815538948,2283.062559810631,2283.062559810631,2283.062559810631,2283.062559810631,2283.062559810631,2283.062559810631,0.0,0.0,0.0,23181.58237534958
2017-07-20,20971.196330733314,9389.547250615682,34419.948324550955,20971.196330733314,20971.196330733314,1050.8299683910668,1050.8299683910668,1050.8299683910668,1050.8299683910668,1050.8299683910668,1050.8299683910668,0.0,0.0,0.0,22022.02629912438
2017-07-21,21043.872845927675,8660.033569686742,33916.02279549382,21043.872845927675,21043.872845927675,334.50203127522644,334.50203127522644,334.50203127522644,334.50203127522644,334.50203127522644,334.50203127522644,0.0,0.0,0.0,21378.374877202903
2017-07-22,21116.54936112204,2518.7699700659364,28512.89187122841,21116.54936112204,21116.54936112204,-5651.245458960359,-5651.245458960359,-5651.245458960359,-5651.245458960359,-5651.245458960359,-5651.245458960359,0.0,0.0,0.0,15465.303902161682
2017-07-23,21189.225876316406,3837.131794834844,29277.843607576415,21189.225876316406,21189.225876316406,-4473.224692346329,-4473.224692346329,-4473.224692346329,-4473.224692346329,-4473.224692346329,-4473.224692346329,0.0,0.0,0.0,16716.00118397008
2017-07-24,21261.90239151077,12323.345171447143,37653.65169707688,21261.90239151077,21261.90239151077,3353.7605489529674,3353.7605489529674,3353.7605489529674,3353.7605489529674,3353.7605489529674,3353.7605489529674,0.0,0.0,0.0,24615.662940463735
2017-07-25,21334.57890670513,11858.510639532942,38235.94997825411,21334.57890670513,21334.57890670513,3102.3150428822337,3102.3150428822337,3102.3150428822337,3102.3150428822337,3102.3150428822337,3102.3150428822337,0.0,0.0,0.0,24436.893949587364
2017-07-26,21407.255421899496,10414.50297691333,35631.3860920435,21407.255421899496,21407.255421899496,2283.062559809611,2283.062559809611,2283.062559809611,2283.062559809611,2283.062559809611,2283.062559809611,0.0,0.0,0.0,23690.317981709108
2017-07-27,21479.93193709386,10619.036843453248,35824.826876491636,21479.93193709386,21479.93193709386,1050.8299683889331,1050.8299683889331,1050.8299683889331,1050.8299683889331,1050.8299683889331,1050.8299683889331,0.0,0.0,0.0,22530.761905482796
2017-07-28,21552.608452288227,10040.509519918312,34537.48844337534,21552.608452288227,21552.608452288227,334.50203127578675,334.50203127578675,334.50203127578675,334.50203127578675,334.50203127578675,334.50203127578675,0.0,0.0,0.0,21887.110483564014
2017-07-29,21625.284967482596,2991.9445916838786,28154.12559738358,21625.284967482596,21625.284967482596,-5651.245458954326,-5651.245458954326,-5651.245458954326,-5651.245458954326,-5651.245458954326,-5651.245458954326,0.0,0.0,0.0,15974.039508528269
2017-07-30,21698.11185895861,4075.142978683695,30285.5865471085,21698.11185895861,21698.11185895861,-4473.22469234938,-4473.22469234938,-4473.22469234938,-4473.22469234938,-4473.22469234938,-4473.22469234938,0.0,0.0,0.0,17224.88716660923
2017-07-31,21770.938750434638,13871.0387358416,38924.8190464114,21770.938750434638,21770.938750434638,3353.7605489533194,3353.7605489533194,3353.7605489533194,3353.7605489533194,3353.7605489533194,3353.7605489533194,0.0,0.0,0.0,25124.699299387958
2017-08-01,21843.765641910653,12753.347355941938,37303.485240234964,21843.765641910653,21843.765641910653,3102.315042880019,3102.315042880019,3102.315042880019,3102.315042880019,3102.315042880019,3102.315042880019,0.0,0.0,0.0,24946.08068479067
2017-08-02,21916.592533386676,11739.105502273262,36734.117628798056,21916.592533386676,21916.592533386676,2283.062559808591,2283.062559808591,2283.062559808591,2283.062559808591,2283.062559808591,2283.062559808591,0.0,0.0,0.0,24199.655093195266
2017-08-03,21989.419424862695,9342.330539829425,35754.23160633381,21989.419424862695,21989.419424862695,1050.829968394296,1050.829968394296,1050.829968394296,1050.829968394296,1050.829968394296,1050.829968394296,0.0,0.0,0.0,23040.249393256992
2017-08-04,22062.24631633872,10753.4304583001,35933.89617798163,22062.24631633872,22062.24631633872,334.50203127549463,334.50203127549463,334.50203127549463,334.50203127549463,334.50203127549463,334.50203127549463,0.0,0.0,0.0,22396.74834761421
2017-08-05,22135.07320781474,3619.035270096458,29561.58755016651,22135.07320781474,22135.07320781474,-5651.245458961891,-5651.245458961891,-5651.245458961891,-5651.245458961891,-5651.245458961891,-5651.245458961891,0.0,0.0,0.0,16483.82774885285
2017-08-06,22207.900099290757,5457.920935324016,30701.634497685904,22207.900099290757,22207.900099290757,-4473.224692346337,-4473.224692346337,-4473.224692346337,-4473.224692346337,-4473.224692346337,-4473.224692346337,0.0,0.0,0.0,17734.67540694442
2017-08-07,22280.72699076678,13654.133049257694,37762.75465777093,22280.72699076678,22280.72699076678,3353.7605489536713,3353.7605489536713,3353.7605489536713,3353.7605489536713,3353.7605489536713,3353.7605489536713,0.0,0.0,0.0,25634.487539720452
2017-08-08,22353.5538822428,12730.15123525789,38460.16403115299,22353.5538822428,22353.5538822428,3102.3150428799922,3102.3150428799922,3102.3150428799922,3102.3150428799922,3102.3150428799922,3102.3150428799922,0.0,0.0,0.0,25455.86892512279
2017-08-09,22426.38077371882,12079.864711548327,37243.80579672975,22426.38077371882,22426.38077371882,2283.06255980996,2283.06255980996,2283.06255980996,2283.06255980996,2283.06255980996,2283.06255980996,0.0,0.0,0.0,24709.443333528783
2017-08-10,22499.207665194845,11751.06248113729,35963.74389804134,22499.207665194845,22499.207665194845,1050.8299683921623,1050.8299683921623,1050.8299683921623,1050.8299683921623,1050.8299683921623,1050.8299683921623,0.0,0.0,0.0,23550.037633587006
2017-08-11,22572.034556670867,10381.716243789026,36031.031592532876,22572.034556670867,22572.034556670867,334.50203127605533,334.50203127605533,334.50203127605533,334.50203127605533,334.50203127605533,334.50203127605533,0.0,0.0,0.0,22906.536587946925
2017-08-12,22644.861448146887,5441.634567437109,29473.602530724176,22644.861448146887,22644.861448146887,-5651.245458963036,-5651.245458963036,-5651.245458963036,-5651.245458963036,-5651.245458963036,-5651.245458963036,0.0,0.0,0.0,16993.61598918385
2017-08-13,22717.68833962291,5565.521904460113,31109.721937758608,22717.68833962291,22717.68833962291,-4473.224692343295,-4473.224692343295,-4473.224692343295,-4473.224692343295,-4473.224692343295,-4473.224692343295,0.0,0.0,0.0,18244.463647279616
2017-08-14,22790.515231098925,13705.518642969078,39134.407272118,22790.515231098925,22790.515231098925,3353.7605489524694,3353.7605489524694,3353.7605489524694,3353.7605489524694,3353.7605489524694,3353.7605489524694,0.0,0.0,0.0,26144.275780051394
2017-08-15,22863.34212257495,12118.319880275318,37789.5527423982,22863.34212257495,22863.34212257495,3102.315042880317,3102.315042880317,3102.315042880317,3102.315042880317,3102.315042880317,3102.315042880317,0.0,0.0,0.0,25965.657165455268
2017-08-16,22936.169014050975,11873.699454336427,37272.72902591379,22936.169014050975,22936.169014050975,2283.0625598096103,2283.0625598096103,2283.0625598096103,2283.0625598096103,2283.0625598096103,2283.0625598096103,0.0,0.0,0.0,25219.231573860583
2017-08-17,23008.99590552699,11864.637389036066,37032.02611335131,23008.99590552699,23008.99590552699,1050.829968393422,1050.829968393422,1050.829968393422,1050.829968393422,1050.829968393422,1050.829968393422,0.0,0.0,0.0,24059.82587392041
2017-08-18,23081.822965773426,11029.009806459762,35646.498037606034,23081.822965773426,23081.822965773426,334.5020312766157,334.5020312766157,334.5020312766157,334.5020312766157,334.5020312766157,334.5020312766157,0.0,0.0,0.0,23416.324997050044
2017-08-19,23154.65002601986,5045.298953327989,30809.567605555912,23154.65002601986,23154.65002601986,-5651.2454589706,-5651.2454589706,-5651.2454589706,-5651.2454589706,-5651.2454589706,-5651.2454589706,0.0,0.0,0.0,17503.40456704926
2017-08-20,23227.477086266295,5485.465545539242,31583.767046765162,23227.477086266295,23227.477086266295,-4473.2246923646835,-4473.2246923646835,-4473.2246923646835,-4473.2246923646835,-4473.2246923646835,-4473.2246923646835,0.0,0.0,0.0,18754.25239390161
2017-08-21,23300.30414651273,14788.330224655061,38812.29543529655,23300.30414651273,23300.30414651273,3353.760548952821,3353.760548952821,3353.760548952821,3353.760548952821,3353.760548952821,3353.760548952821,0.0,0.0,0.0,26654.064695465553
2017-08-22,23373.131206759164,13555.776762639876,38729.079574963645,23373.131206759164,23373.131206759164,3102.31504288029,3102.31504288029,3102.31504288029,3102.31504288029,3102.31504288029,3102.31504288029,0.0,0.0,0.0,26475.446249639455
2017-08-23,23445.958267005604,13090.78648544193,38159.70959114292,23445.958267005604,23445.958267005604,2283.06255980859,2283.06255980859,2283.06255980859,2283.06255980859,2283.06255980859,2283.06255980859,0.0,0.0,0.0,25729.020826814194
2017-08-24,23518.78532725204,11309.786233474613,37477.12454296046,23518.78532725204,23518.78532725204,1050.8299683912885,1050.8299683912885,1050.8299683912885,1050.8299683912885,1050.8299683912885,1050.8299683912885,0.0,0.0,0.0,24569.61529564333
2017-08-25,23591.612387498473,10575.464619183074,36001.869085283295,23591.612387498473,23591.612387498473,334.5020312763242,334.5020312763242,334.5020312763242,334.5020312763242,334.5020312763242,334.5020312763242,0.0,0.0,0.0,23926.114418774796
2017-08-26,23664.43944774491,5322.91712085396,30287.420505249276,23664.43944774491,23664.43944774491,-5651.245458958149,-5651.245458958149,-5651.245458958149,-5651.245458958149,-5651.245458958149,-5651.245458958149,0.0,0.0,0.0,18013.19398878676
2017-08-27,23737.266507991346,6231.101775648578,32188.823441821874,23737.266507991346,23737.266507991346,-4473.224692361641,-4473.224692361641,-4473.224692361641,-4473.224692361641,-4473.224692361641,-4473.224692361641,0.0,0.0,0.0,19264.041815629706
2017-08-28,23810.09356823778,14849.270961535924,39070.47038147268,23810.09356823778,23810.09356823778,3353.7605489577845,3353.7605489577845,3353.7605489577845,3353.7605489577845,3353.7605489577845,3353.7605489577845,0.0,0.0,0.0,27163.854117195562
2017-08-29,23882.92062848422,13876.579127681964,39576.39606519458,23882.92062848422,23882.92062848422,3102.3150428802633,3102.3150428802633,3102.3150428802633,3102.3150428802633,3102.3150428802633,3102.3150428802633,0.0,0.0,0.0,26985.23567136448
2017-08-30,23955.747688730647,12453.50349682458,37942.87933000197,23955.747688730647,23955.747688730647,2283.0625598082393,2283.0625598082393,2283.0625598082393,2283.0625598082393,2283.0625598082393,2283.0625598082393,0.0,0.0,0.0,26238.810248538888
2017-08-31,24028.574748977084,12957.996815191864,36998.35973820328,24028.574748977084,24028.574748977084,1050.8299683912064,1050.8299683912064,1050.8299683912064,1050.8299683912064,1050.8299683912064,1050.8299683912064,0.0,0.0,0.0,25079.404717368292
2017-09-01,24101.401809223524,11720.647505225523,37910.75611189817,24101.401809223524,24101.401809223524,334.50203127688445,334.50203127688445,334.50203127688445,334.50203127688445,334.50203127688445,334.50203127688445,0.0,0.0,0.0,24435.903840500407
2017-09-02,24174.22886946996,5854.296070901029,30826.25804097908,24174.22886946996,24174.22886946996,-5651.245458965714,-5651.245458965714,-5651.245458965714,-5651.245458965714,-5651.245458965714,-5651.245458965714,0.0,0.0,0.0,18522.983410504246
2017-09-03,24247.055929716393,7690.430856684354,32655.541552349907,24247.055929716393,24247.055929716393,-4473.224692358598,-4473.224692358598,-4473.224692358598,-4473.224692358598,-4473.224692358598,-4473.224692358598,0.0,0.0,0.0,19773.831237357794
2017-09-04,24319.88298996283,14932.235057579113,40277.80071064642,24319.88298996283,24319.88298996283,3353.7605489581365,3353.7605489581365,3353.7605489581365,3353.7605489581365,3353.7605489581365,3353.7605489581365,0.0,0.0,0.0,27673.643538920966
2017-09-05,24392.71005020927,14758.325943891503,39883.71120746582,24392.71005020927,24392.71005020927,3102.3150428805875,3102.3150428805875,3102.3150428805875,3102.3150428805875,3102.3150428805875,3102.3150428805875,0.0,0.0,0.0,27495.025093089855
2017-09-06,24465.5371104557,13878.407164204338,39387.24648584383,24465.5371104557,24465.5371104557,2283.062559810658,2283.062559810658,2283.062559810658,2283.062559810658,2283.062559810658,2283.062559810658,0.0,0.0,0.0,26748.59967026636
2017-09-07,24538.36419472772,13508.081662302977,37698.7910630558,24538.36419472772,24538.36419472772,1050.829968392466,1050.829968392466,1050.829968392466,1050.829968392466,1050.829968392466,1050.829968392466,0.0,0.0,0.0,25589.194163120188
2017-09-08,24611.19127899975,11563.623177487403,36265.339688279244,24611.19127899975,24611.19127899975,334.50203127199916,334.50203127199916,334.50203127199916,334.50203127199916,334.50203127199916,334.50203127199916,0.0,0.0,0.0,24945.693310271752
2017-09-09,24684.018363271774,6986.157626739532,31589.135803339002,24684.018363271774,24684.018363271774,-5651.24545897328,-5651.24545897328,-5651.24545897328,-5651.24545897328,-5651.24545897328,-5651.24545897328,0.0,0.0,0.0,19032.772904298494
2017-09-10,24756.8454475438,8583.362378829872,33885.453298410604,24756.8454475438,24756.8454475438,-4473.22469236165,-4473.22469236165,-4473.22469236165,-4473.22469236165,-4473.22469236165,-4473.22469236165,0.0,0.0,0.0,20283.62075518215
2017-09-11,24829.67253181582,16228.969022632364,40831.274691374456,24829.67253181582,24829.67253181582,3353.7605489523235,3353.7605489523235,3353.7605489523235,3353.7605489523235,3353.7605489523235,3353.7605489523235,0.0,0.0,0.0,28183.433080768144
2017-09-12,24902.499616087844,15484.789843599245,40160.72872883596,24902.499616087844,24902.499616087844,3102.315042880561,3102.315042880561,3102.315042880561,3102.315042880561,3102.315042880561,3102.315042880561,0.0,0.0,0.0,28004.814658968404
2017-09-13,24975.326700359874,14471.51195566489,39566.88236228489,24975.326700359874,24975.326700359874,2283.062559810308,2283.062559810308,2283.062559810308,2283.062559810308,2283.062559810308,2283.062559810308,0.0,0.0,0.0,27258.38926017018
2017-09-14,25048.15378463189,13742.785356984088,38910.92522722965,25048.15378463189,25048.15378463189,1050.829968393726,1050.829968393726,1050.829968393726,1050.829968393726,1050.829968393726,1050.829968393726,0.0,0.0,0.0,26098.983753025615
2017-09-15,25120.980868903913,12941.088349192707,37752.62385535241,25120.980868903913,25120.980868903913,334.50203127255924,334.50203127255924,334.50203127255924,334.50203127255924,334.50203127255924,334.50203127255924,0.0,0.0,0.0,25455.482900176474
2017-09-16,25193.807953175943,7189.2914117571,32568.03639039377,25193.807953175943,25193.807953175943,-5651.245458953649,-5651.245458953649,-5651.245458953649,-5651.245458953649,-5651.245458953649,-5651.245458953649,0.0,0.0,0.0,19542.562494222293
2017-09-17,25266.635037447966,8911.076922577138,32548.655748547942,25266.635037447966,25266.635037447966,-4473.224692364729,-4473.224692364729,-4473.224692364729,-4473.224692364729,-4473.224692364729,-4473.224692364729,0.0,0.0,0.0,20793.410345083237
2017-09-18,25339.46212171999,15996.919798070958,41720.3985790677,25339.46212171999,25339.46212171999,3353.760548957286,3353.760548957286,3353.760548957286,3353.760548957286,3353.760548957286,3353.760548957286,0.0,0.0,0.0,28693.222670677274
2017-09-19,25412.289205992012,16218.966180841182,41478.51467186444,25412.289205992012,25412.289205992012,3102.315042878346,3102.315042878346,3102.315042878346,3102.315042878346,3102.315042878346,3102.315042878346,0.0,0.0,0.0,28514.604248870357
2017-09-20,25485.116290264035,15759.567615528615,40984.13447870131,25485.116290264035,25485.116290264035,2283.0625598092884,2283.0625598092884,2283.0625598092884,2283.0625598092884,2283.0625598092884,2283.0625598092884,0.0,0.0,0.0,27768.178850073324
2017-09-21,25557.943374536066,14405.403034235273,38722.611460564665,25557.943374536066,25557.943374536066,1050.82996839025,1050.82996839025,1050.82996839025,1050.82996839025,1050.82996839025,1050.82996839025,0.0,0.0,0.0,26608.773342926317
2017-09-22,25630.770458808085,11930.086388744183,39334.492319854435,25630.770458808085,25630.770458808085,334.50203127771255,334.50203127771255,334.50203127771255,334.50203127771255,334.50203127771255,334.50203127771255,0.0,0.0,0.0,25965.272490085797
2017-09-23,25703.59754308011,7092.214064111385,32386.559652756812,25703.59754308011,25703.59754308011,-5651.245458961213,-5651.245458961213,-5651.245458961213,-5651.245458961213,-5651.245458961213,-5651.245458961213,0.0,0.0,0.0,20052.3520841189
2017-09-24,25776.424627352135,8984.181081622506,33347.49098823323,25776.424627352135,25776.424627352135,-4473.224692355566,-4473.224692355566,-4473.224692355566,-4473.224692355566,-4473.224692355566,-4473.224692355566,0.0,0.0,0.0,21303.19993499657
2017-09-25,25849.251711624154,17002.394790839156,41390.98928172536,25849.251711624154,25849.251711624154,3353.760548962249,3353.760548962249,3353.760548962249,3353.760548962249,3353.760548962249,3353.760548962249,0.0,0.0,0.0,29203.0122605864
2017-09-26,25922.078800605737,16253.05158239878,41972.108951206275,25922.078800605737,25922.078800605737,3102.3150428783183,3102.3150428783183,3102.3150428783183,3102.3150428783183,3102.3150428783183,3102.3150428783183,0.0,0.0,0.0,29024.393843484057
2017-09-27,25994.905889587317,16122.727151486033,41319.603348375,25994.905889587317,25994.905889587317,2283.0625598113265,2283.0625598113265,2283.0625598113265,2283.0625598113265,2283.0625598113265,2283.0625598113265,0.0,0.0,0.0,28277.968449398642
2017-09-28,26067.7329785689,15143.61421242537,40524.97597820974,26067.7329785689,26067.7329785689,1050.8299683949037,1050.8299683949037,1050.8299683949037,1050.8299683949037,1050.8299683949037,1050.8299683949037,0.0,0.0,0.0,27118.562946963804
2017-09-29,26140.560067550476,13617.65849207584,38664.61391045341,26140.560067550476,26140.560067550476,334.50203127282805,334.50203127282805,334.50203127282805,334.50203127282805,334.50203127282805,334.50203127282805,0.0,0.0,0.0,26475.062098823302
2017-09-30,26213.387156532055,8297.748061116798,33272.32226288125,26213.387156532055,26213.387156532055,-5651.245458955939,-5651.245458955939,-5651.245458955939,-5651.245458955939,-5651.245458955939,-5651.245458955939,0.0,0.0,0.0,20562.141697576117
2017-10-01,26286.214245513638,9480.568107380195,35307.772644927434,26286.214245513638,26286.214245513638,-4473.224692352523,-4473.224692352523,-4473.224692352523,-4473.224692352523,-4473.224692352523,-4473.224692352523,0.0,0.0,0.0,21812.989553161115
2017-10-02,26359.041334495218,16931.509534223795,42172.89491629973,26359.041334495218,26359.041334495218,3353.7605489518246,3353.7605489518246,3353.7605489518246,3353.7605489518246,3353.7605489518246,3353.7605489518246,0.0,0.0,0.0,29712.801883447042
2017-10-03,26431.868423476793,17673.816022975134,42624.785445715934,26431.868423476793,26431.868423476793,3102.315042883372,3102.315042883372,3102.315042883372,3102.315042883372,3102.315042883372,3102.315042883372,0.0,0.0,0.0,29534.183466360166
2017-10-04,26504.695512458376,15441.304349044574,41039.494308166155,26504.695512458376,26504.695512458376,2283.062559810976,2283.062559810976,2283.062559810976,2283.062559810976,2283.062559810976,2283.062559810976,0.0,0.0,0.0,28787.758072269353
2017-10-05,26577.522601439956,15141.721060067131,39369.219851849004,26577.522601439956,26577.522601439956,1050.8299683927696,1050.8299683927696,1050.8299683927696,1050.8299683927696,1050.8299683927696,1050.8299683927696,0.0,0.0,0.0,27628.352569832725
2017-10-06,26650.349690421543,14487.198853473943,38584.248439467345,26650.349690421543,26650.349690421543,334.50203126794275,334.50203126794275,334.50203126794275,334.50203126794275,334.50203126794275,334.50203126794275,0.0,0.0,0.0,26984.851721689487
